"Mode","Case","Time","Before","At","AfterHalfSecond","Drop","VelocityBefore","VelocityAt","VelocityAfter","X","Y","Z","Travel","Throttle","Brake","Steering","Grounded","Water","Up","Lift","Torque","Contact"
"race-StreetLoopGreybox","driving","264.660","15.93","-13.42","39.76","29.35",,,,"-632.25","9.56","238.85",,,,,,,,,,
"race-StreetLoopGreybox","driving","266.660","32.18","-11.99","15.47","44.17",,,,"-629.64","9.64","204.12",,,,,,,,,,
"race-StreetLoopGreybox","driving","266.660","15.49","-12.87","45.91","28.36",,,,"-632.69","9.59","265.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","268.660","25.31","-11.48","15.49","36.79",,,,"-629.92","9.69","227.59",,,,,,,,,,
"race-StreetLoopGreybox","driving","268.660","15.49","-12.35","30.92","27.84",,,,"-633.13","9.62","290.33",,,,,,,,,,
"race-StreetLoopGreybox","driving","270.660","35.47","-11.00","12.04","46.47",,,,"-630.27","9.72","250.05",,,,,,,,,,
"race-StreetLoopGreybox","driving","270.660","15.53","-11.85","10.98","27.38",,,,"-633.49","9.62","314.51",,,,,,,,,,
"race-StreetLoopGreybox","driving","272.660","41.89","-10.59","13.13","52.480000000000004",,,,"-630.65","9.75","271.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","272.660","15.57","-11.38","12.43","26.950000000000003",,,,"-633.46","9.62","337.74",,,,,,,,,,
"race-StreetLoopGreybox","driving","274.660","31.69","9.80","23.93","21.89",,,,"-630.73","9.76","276.31",,,,,,,,,,
"race-StreetLoopGreybox","driving","274.660","15.52","-10.94","30.98","26.46",,,,"-631.34","9.60","359.94",,,,,,,,,,
"race-StreetLoopGreybox","driving","276.660","31.76","9.90","34.15","21.86",,,,"-630.38","9.73","256.50",,,,,,,,,,
"race-StreetLoopGreybox","driving","276.660","15.53","-10.60","41.18","26.13",,,,"-630.81","9.56","381.45",,,,,,,,,,
"race-StreetLoopGreybox","driving","278.660","39.76","9.90","40.17","29.86",,,,"-630.01","9.70","236.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","278.660","15.47","9.92","46.53","5.550000000000001",,,,"-630.61","9.54","387.89",,,,,,,,,,
"race-StreetLoopGreybox","driving","280.660","45.91","9.94","43.55","35.97",,,,"-629.75","9.67","216.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","280.660","15.49","9.91","49.34","5.58",,,,"-631.22","9.58","368.09",,,,,,,,,,
"race-StreetLoopGreybox","driving","282.660","30.92","-0.54","45.53","31.46",,,,"-630.02","9.64","204.74",,,,,,,,,,
"race-StreetLoopGreybox","driving","282.660","12.04","9.91","50.79","2.129999999999999",,,,"-630.25","9.61","348.30",,,,,,,,,,
"race-StreetLoopGreybox","driving","284.660","10.98","0.62","46.57","10.360000000000001",,,,"-629.87","9.65","209.97",,,,,,,,,,
"race-StreetLoopGreybox","driving","284.660","13.13","9.92","41.12","3.210000000000001",,,,"-630.64","9.62","328.68",,,,,,,,,,
"race-StreetLoopGreybox","driving","286.660","12.43","9.94","47.40","2.49",,,,"-630.89","9.61","193.35",,,,,,,,,,
"race-StreetLoopGreybox","driving","286.660","23.93","-1.10","45.07","25.03",,,,"-634.68","9.62","321.36",,,,,,,,,,
"race-StreetLoopGreybox","driving","288.660","30.98","9.92","47.02","21.060000000000002",,,,"-629.24","9.55","173.87",,,,,,,,,,
"race-StreetLoopGreybox","driving","288.660","34.15","-4.04","48.55","38.19",,,,"-632.51","9.62","327.68",,,,,,,,,,
"race-StreetLoopGreybox","driving","290.660","41.18","14.71","38.07","26.47",,,,"-628.25","9.57","178.91",,,,,,,,,,
"race-StreetLoopGreybox","driving","290.660","40.17","9.91","50.41","30.26",,,,"-641.69","9.58","315.97",,,,,,,,,,
"race-StreetLoopGreybox","driving","292.660","46.53","25.89","42.38","20.64",,,,"-628.77","9.68","223.44",,,,,,,,,,
"race-StreetLoopGreybox","driving","292.660","43.55","9.87","51.41","33.68",,,,"-655.50","9.15","322.70",,,,,,,,,,
"race-StreetLoopGreybox","driving","294.660","49.34","34.33","44.55","15.010000000000005",,,,"-630.68","9.76","283.45",,,,,,,,,,
"race-StreetLoopGreybox","driving","294.660","45.53","16.00","51.91","29.53",,,,"-630.15","9.62","326.83",,,,,,,,,,
"race-StreetLoopGreybox","driving","296.660","50.79","39.64","13.25","11.149999999999999",,,,"-635.16","9.75","357.65",,,,,,,,,,
"race-StreetLoopGreybox","driving","296.660","46.57","25.93","22.81","20.64",,,,"-629.81","9.57","374.56",,,,,,,,,,
"race-StreetLoopGreybox","driving","298.660","47.40","39.74","26.29","7.659999999999997",,,,"-625.55","9.25","440.32",,,,,,,,,,
"race-StreetLoopGreybox","driving","300.660","45.07","22.62","29.50","22.45",,,,"-608.66","8.58","513.09",,,,,,,,,,
"race-StreetLoopGreybox","driving","300.660","47.02","23.57","38.74","23.450000000000003",,,,"-606.75","8.42","514.66",,,,,,,,,,
"race-StreetLoopGreybox","driving","302.660","48.55","21.74","31.24","26.81",,,,"-591.85","8.74","541.85",,,,,,,,,,
"race-StreetLoopGreybox","driving","302.660","38.07","28.23","45.30","9.84",,,,"-580.57","8.59","542.90",,,,,,,,,,
"race-StreetLoopGreybox","driving","304.660","50.41","32.88","31.27","17.529999999999994",,,,"-536.61","8.74","545.59",,,,,,,,,,
"race-StreetLoopGreybox","driving","306.660","51.41","37.36","31.29","14.049999999999997",,,,"-466.84","8.67","533.82",,,,,,,,,,
"race-StreetLoopGreybox","driving","308.660","51.91","41.24","33.47","10.669999999999995",,,,"-387.87","9.15","531.91",,,,,,,,,,
"race-StreetLoopGreybox","driving","308.660","41.24","13.25","35.15","27.990000000000002",,,,"308.50","8.69","557.86",,,,,,,,,,
"race-StreetLoopGreybox","driving","308.660","52.61","22.81","43.63","29.8",,,,"-605.20","8.42","514.42",,,,,,,,,,
"race-StreetLoopGreybox","driving","310.660","43.34","21.03","17.81","22.310000000000002",,,,"321.17","11.63","534.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","310.660","54.74","26.29","24.16","28.450000000000003",,,,"-581.39","8.59","541.79",,,,,,,,,,
"race-StreetLoopGreybox","driving","312.660","44.56","29.50","31.57","15.060000000000002",,,,"316.92","22.63","484.05",,,,,,,,,,
"race-StreetLoopGreybox","driving","312.660","55.95","38.74","17.11","17.21",,,,"-515.24","8.59","536.71",,,,,,,,,,
"race-StreetLoopGreybox","driving","314.660","45.29","31.24","31.54","14.05",,,,"316.96","38.91","424.35",,,,,,,,,,
"race-StreetLoopGreybox","driving","314.660","53.72","45.30","27.00","8.420000000000002",,,,"-430.47","8.71","533.34",,,,,,,,,,
"race-StreetLoopGreybox","driving","316.660","45.63","31.27","31.54","14.360000000000003",,,,"317.45","55.29","364.03",,,,,,,,,,
"race-StreetLoopGreybox","driving","318.660","48.66","39.61","31.45","9.049999999999997",,,,"52.87","9.00","532.25",,,,,,,,,,
"race-StreetLoopGreybox","driving","318.660","39.61","31.29","31.54","8.32",,,,"319.10","71.24","303.58",,,,,,,,,,
"race-StreetLoopGreybox","driving","320.660","50.49","41.49","35.48","9",,,,"131.68","9.77","544.68",,,,,,,,,,
"race-StreetLoopGreybox","driving","320.660","41.49","33.47","32.04","8.020000000000003",,,,"328.37","82.12","241.97",,,,,,,,,,
"race-StreetLoopGreybox","driving","322.660","51.56","43.63","29.93","7.93",,,,"216.42","9.14","553.82",,,,,,,,,,
"race-StreetLoopGreybox","driving","322.660","43.63","25.99","28.62","17.640000000000004",,,,"358.17","81.81","192.31",,,,,,,,,,
"race-StreetLoopGreybox","driving","322.660","25.99","17.81","31.47","8.18",,,,"318.72","8.55","554.79",,,,,,,,,,
"race-StreetLoopGreybox","driving","324.660","52.08","24.16","31.85","27.919999999999998",,,,"294.21","8.71","563.47",,,,,,,,,,
"race-StreetLoopGreybox","driving","326.660","43.21","17.11","31.81","26.1",,,,"320.61","8.71","552.81",,,,,,,,,,
"race-StreetLoopGreybox","driving","328.660","47.08","27.00","34.17","20.08",,,,"322.05","16.61","509.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","330.660","49.79","31.23","40.20","18.56",,,,"320.47","31.22","451.87",,,,,,,,,,
"race-StreetLoopGreybox","driving","330.660","31.54","15.23","31.77","16.31",,,,"308.97","8.54","557.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","332.660","35.48","32.04","29.31","3.4399999999999977",,,,"327.74","80.09","260.58",,,,,,,,,,
"race-StreetLoopGreybox","driving","332.660","32.04","20.82","9.89","11.219999999999999",,,,"320.64","11.96","531.54",,,,,,,,,,
"race-StreetLoopGreybox","driving","334.660","31.25","29.93","28.96","1.3200000000000003",,,,"513.24","82.92","-132.11",,,,,,,,,,
"race-StreetLoopGreybox","driving","334.660","29.93","28.62","21.81","1.3099999999999987",,,,"354.66","82.37","199.53",,,,,,,,,,
"race-StreetLoopGreybox","driving","336.660","36.30","28.10","32.01","8.199999999999996",,,,"318.35","39.34","422.24",,,,,,,,,,
"race-StreetLoopGreybox","driving","340.660","31.47","29.99","33.04","1.4800000000000004",,,,"392.34","76.71","181.68",,,,,,,,,,
"race-StreetLoopGreybox","driving","340.660","34.17","31.94","7.65","2.2300000000000004",,,,"470.62","80.46","62.10",,,,,,,,,,
"race-StreetLoopGreybox","driving","342.660","40.20","-9.10","20.01","49.300000000000004",,,,"476.68","77.60","29.41",,,,,,,,,,
"race-StreetLoopGreybox","driving","344.660","35.12","31.77","24.26","3.349999999999998",,,,"464.94","84.88","84.33",,,,,,,,,,
"race-StreetLoopGreybox","driving","344.660","33.01","5.19","26.28","27.819999999999997",,,,"478.38","77.76","42.92",,,,,,,,,,
"race-StreetLoopGreybox","driving","346.660","29.31","9.89","18.64","19.419999999999998",,,,"471.69","79.81","57.49",,,,,,,,,,
"race-StreetLoopGreybox","driving","346.660","32.17","28.96","34.22","3.210000000000001",,,,"474.64","80.48","5.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","346.660","28.96","21.81","37.25","7.150000000000002",,,,"413.33","77.57","165.22",,,,,,,,,,
"race-StreetLoopGreybox","driving","348.660","25.72","14.08","33.47","11.639999999999999",,,,"488.53","23.27","-543.39",,,,,,,,,,
"race-StreetLoopGreybox","driving","348.660","35.97","32.30","40.38","3.6700000000000017",,,,"448.39","85.56","120.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","350.660","32.01","24.91","32.81","7.099999999999998",,,,"464.50","27.57","-518.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","350.660","30.69","-10.96","32.47","41.650000000000006",,,,"466.07","82.03","70.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","352.660","37.58","33.04","16.25","4.539999999999999",,,,"435.26","34.59","-467.90",,,,,,,,,,
"race-StreetLoopGreybox","driving","352.660","33.04","31.87","20.60","1.1699999999999982",,,,"535.67","61.08","-176.37",,,,,,,,,,
"race-StreetLoopGreybox","driving","352.660","31.87","7.65","24.27","24.22",,,,"465.72","82.31","71.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","354.660","31.82","26.62","32.60","5.199999999999999",,,,"400.49","37.78","-419.98",,,,,,,,,,
"race-StreetLoopGreybox","driving","354.660","31.98","20.01","17.82","11.969999999999999",,,,"477.31","79.13","55.42",,,,,,,,,,
"race-StreetLoopGreybox","driving","356.660","31.91","24.26","34.41","7.649999999999999",,,,"361.03","32.12","-389.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","356.660","35.22","26.28","28.80","8.939999999999998",,,,"473.12","79.65","10.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","358.660","28.20","18.64","30.30","9.559999999999999",,,,"319.63","42.78","-391.71",,,,,,,,,,
"race-StreetLoopGreybox","driving","358.660","45.60","34.22","33.97","11.380000000000003",,,,"474.02","88.71","-49.82",,,,,,,,,,
"race-StreetLoopGreybox","driving","360.660","37.25","33.15","19.48","4.100000000000001",,,,"272.69","35.67","-369.28",,,,,,,,,,
"race-StreetLoopGreybox","driving","362.660","40.38","32.15","29.51","8.230000000000004",,,,"222.01","45.13","-331.79",,,,,,,,,,
"race-StreetLoopGreybox","driving","362.660","32.81","31.80","22.67","1.0100000000000016",,,,"528.81","65.73","-169.82",,,,,,,,,,
"race-StreetLoopGreybox","driving","364.660","31.86","16.25","20.28","15.61",,,,"486.93","23.21","-545.76",,,,,,,,,,
"race-StreetLoopGreybox","driving","366.660","32.60","24.24","31.54","8.360000000000003",,,,"558.56","29.24","-263.91",,,,,,,,,,
"race-StreetLoopGreybox","driving","368.660","24.24","17.82","37.49","6.419999999999998",,,,"478.66","24.09","-544.03",,,,,,,,,,
"race-StreetLoopGreybox","driving","370.660","38.63","28.80","41.61","9.830000000000002",,,,"454.65","29.55","-504.37",,,,,,,,,,
"race-StreetLoopGreybox","driving","370.660","34.72","30.30","20.57","4.419999999999998",,,,"381.32","31.98","-403.89",,,,,,,,,,
"race-StreetLoopGreybox","driving","372.660","35.86","33.97","31.82","1.8900000000000006",,,,"419.40","37.31","-451.03",,,,,,,,,,
"race-StreetLoopGreybox","driving","372.660","33.13","19.48","20.94","13.650000000000002",,,,"334.39","40.52","-393.61",,,,,,,,,,
"race-StreetLoopGreybox","driving","374.660","33.23","29.55","31.73","3.679999999999996",,,,"385.19","33.51","-407.42",,,,,,,,,,
"race-StreetLoopGreybox","driving","374.660","36.51","29.51","21.83","6.9999999999999964",,,,"293.66","37.51","-386.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","374.660","29.51","27.67","29.40","1.8399999999999999",,,,"508.25","23.46","-527.78",,,,,,,,,,
"race-StreetLoopGreybox","driving","376.660","27.67","22.67","38.96","5",,,,"341.51","38.50","-393.78",,,,,,,,,,
"race-StreetLoopGreybox","driving","376.660","31.68","20.28","32.99","11.399999999999999",,,,"476.92","24.41","-540.06",,,,,,,,,,
"race-StreetLoopGreybox","driving","380.660","33.55","31.54","41.75","2.009999999999998",,,,"252.79","38.63","-359.11",,,,,,,,,,
"race-StreetLoopGreybox","driving","380.660","36.80","26.71","37.89","10.089999999999996",,,,"412.13","38.47","-435.20",,,,,,,,,,
"race-StreetLoopGreybox","driving","382.660","41.61","21.40","24.27","20.21",,,,"69.47","44.61","-285.28",,,,,,,,,,
"race-StreetLoopGreybox","driving","384.660","34.06","20.94","32.70","13.120000000000001",,,,"346.19","36.66","-391.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","386.660","33.36","21.83","37.89","11.530000000000001",,,,"308.21","41.07","-388.83",,,,,,,,,,
"race-StreetLoopGreybox","driving","388.660","38.96","36.27","30.53","2.6899999999999977",,,,"-1.15","31.76","-443.36",,,,,,,,,,
"race-StreetLoopGreybox","driving","388.660","36.27","19.19","41.59","17.080000000000002",,,,"270.34","35.94","-367.35",,,,,,,,,,
"race-StreetLoopGreybox","driving","390.660","42.87","31.16","31.95","11.709999999999997",,,,"-3.55","36.46","-520.52",,,,,,,,,,
"race-StreetLoopGreybox","driving","392.660","41.75","33.26","27.09","8.490000000000002",,,,"-33.47","30.40","-574.08",,,,,,,,,,
"race-StreetLoopGreybox","driving","392.660","33.26","31.79","1.77","1.4699999999999989",,,,"172.17","43.03","-305.57",,,,,,,,,,
"race-StreetLoopGreybox","driving","394.660","37.89","11.21","15.25","26.68",,,,"-607.32","6.74","-546.92",,,,,,,,,,
"race-StreetLoopGreybox","driving","394.660","44.10","24.27","21.19","19.830000000000002",,,,"120.44","37.94","-289.48",,,,,,,,,,
"race-StreetLoopGreybox","driving","396.660","30.75","22.22","35.82","8.530000000000001",,,,"-616.16","6.65","-521.17",,,,,,,,,,
"race-StreetLoopGreybox","driving","396.660","47.00","21.25","33.65","25.75",,,,"69.08","44.62","-281.93",,,,,,,,,,
"race-StreetLoopGreybox","driving","398.660","33.30","31.82","37.71","1.4799999999999969",,,,"-271.37","22.77","-577.09",,,,,,,,,,
"race-StreetLoopGreybox","driving","398.660","31.82","16.91","39.26","14.91",,,,"26.94","35.40","-304.21",,,,,,,,,,
"race-StreetLoopGreybox","driving","400.660","39.64","31.75","43.28","7.890000000000001",,,,"-333.22","11.46","-567.17",,,,,,,,,,
"race-StreetLoopGreybox","driving","400.660","31.75","30.53","41.68","1.2199999999999989",,,,"10.35","39.15","-346.39",,,,,,,,,,
"race-StreetLoopGreybox","driving","402.660","43.28","-8.77","31.94","52.05",,,,"-378.61","7.35","-561.47",,,,,,,,,,
"race-StreetLoopGreybox","driving","404.660","45.37","-16.55","31.80","61.92",,,,"-351.28","9.16","-564.06",,,,,,,,,,
"race-StreetLoopGreybox","driving","406.660","27.09","1.77","43.62","25.32",,,,"-326.27","12.76","-568.19",,,,,,,,,,
"race-StreetLoopGreybox","driving","406.660","46.53","15.25","41.62","31.28",,,,"-346.02","9.78","-564.86",,,,,,,,,,
"race-StreetLoopGreybox","driving","408.660","31.23","21.19","37.62","10.04",,,,"-347.24","9.79","-565.82",,,,,,,,,,
"race-StreetLoopGreybox","driving","408.660","40.05","35.82","46.73","4.229999999999997",,,,"-399.25","6.69","-559.37",,,,,,,,,,
"race-StreetLoopGreybox","driving","408.660","35.82","24.42","39.49","11.399999999999999",,,,"-43.30","30.14","-574.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","410.660","45.69","37.71","42.43","7.979999999999997",,,,"-106.67","30.55","-578.97",,,,,,,,,,
"race-StreetLoopGreybox","driving","412.660","45.46","37.85","11.24","7.609999999999999",,,,"-575.19","6.70","-553.33",,,,,,,,,,
"race-StreetLoopGreybox","driving","414.660","43.28","41.68","36.94","1.6000000000000014",,,,"-558.54","7.03","-552.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","414.660","46.62","14.30","30.61","32.31999999999999",,,,"-612.47","6.59","-546.42",,,,,,,,,,
"race-StreetLoopGreybox","driving","416.660","31.94","12.01","41.74","19.93",,,,"-606.32","6.74","-550.39",,,,,,,,,,
"race-StreetLoopGreybox","driving","416.660","47.23","33.89","41.00","13.339999999999996",,,,"-619.95","6.62","-498.05",,,,,,,,,,
"race-StreetLoopGreybox","driving","416.660","33.89","31.80","43.30","2.09",,,,"-324.66","12.73","-565.03",,,,,,,,,,
"race-StreetLoopGreybox","driving","418.660","31.80","23.61","44.31","8.190000000000001",,,,"-619.55","6.65","-523.49",,,,,,,,,,
"race-StreetLoopGreybox","driving","418.660","44.69","41.62","44.41","3.0700000000000003",,,,"-396.79","6.70","-556.20",,,,,,,,,,
"race-StreetLoopGreybox","driving","420.660","41.62","33.99","45.37","7.6299999999999955",,,,"-621.18","6.95","-464.73",,,,,,,,,,
"race-StreetLoopGreybox","driving","420.660","50.44","46.73","44.77","3.710000000000001",,,,"-485.53","7.57","-548.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","422.660","46.73","39.49","32.78","7.239999999999995",,,,"-623.07","7.36","-390.65",,,,,,,,,,
"race-StreetLoopGreybox","driving","422.660","39.49","15.77","-8.39","23.720000000000002",,,,"-601.04","8.72","531.63",,,,,,,,,,
"race-StreetLoopGreybox","driving","422.660","53.52","35.78","45.23","17.740000000000002",,,,"-578.01","6.67","-549.93",,,,,,,,,,
"race-StreetLoopGreybox","driving","424.660","42.43","28.39","-10.08","14.04",,,,"-560.00","8.74","540.36",,,,,,,,,,
"race-StreetLoopGreybox","driving","424.660","54.53","11.24","40.29","43.29",,,,"-612.14","6.52","-543.51",,,,,,,,,,
"race-StreetLoopGreybox","driving","426.660","44.00","36.94","18.31","7.060000000000002",,,,"-494.01","8.60","535.59",,,,,,,,,,
"race-StreetLoopGreybox","driving","426.660","49.09","30.61","11.39","18.480000000000004",,,,"-616.16","6.60","-500.52",,,,,,,,,,
"race-StreetLoopGreybox","driving","428.660","44.57","41.74","36.25","2.8299999999999983",,,,"-414.86","8.97","532.79",,,,,,,,,,
"race-StreetLoopGreybox","driving","428.660","52.34","41.00","27.60","11.340000000000003",,,,"-618.97","7.01","-427.75",,,,,,,,,,
"race-StreetLoopGreybox","driving","430.660","54.44","46.43","36.21","8.009999999999998",,,,"-620.67","7.46","-339.70",,,,,,,,,,
"race-StreetLoopGreybox","driving","432.660","46.43","44.41","26.66","2.020000000000003",,,,"-625.72","9.04","42.39",,,,,,,,,,
"race-StreetLoopGreybox","driving","432.660","55.68","49.29","22.18","6.390000000000001",,,,"-622.55","7.83","-243.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","434.660","49.29","44.77","26.57","4.519999999999996",,,,"-632.74","9.41","131.25",,,,,,,,,,
"race-StreetLoopGreybox","driving","434.660","44.77","32.78","40.54","11.990000000000002",,,,"-161.97","9.11","522.98",,,,,,,,,,
"race-StreetLoopGreybox","driving","434.660","32.78","-8.39","49.91","41.17",,,,"-633.74","9.73","395.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","436.660","50.76","45.23","26.10","5.530000000000001",,,,"-633.19","9.68","221.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","436.660","45.23","28.18","48.28","17.049999999999997",,,,"-102.04","8.71","522.95",,,,,,,,,,
