time,scope,body,paint,revision,x,z,recycles,recoveries
365.79,highway,Sedan,8,6,-328.17,525.49,8,0
365.79,highway,Sedan,1,6,-355.72,526.44,8,0
365.79,highway,Sedan,8,7,-191.22,535.38,9,0
365.79,highway,Pickup,7,6,-252.19,535.95,8,0
365.79,highway,Van,5,6,-423.22,533.10,8,0
365.79,highway,Wagon / SUV,0,5,-351.30,538.59,8,0
365.79,extension,Sedan,7,11,500.68,-817.35,0,0
365.79,extension,Pickup,5,10,-754.05,535.93,0,0
365.79,extension,Pickup,8,13,472.74,558.39,0,0
365.79,highway,Sedan,2,4,-455.34,542.42,8,0
365.79,extension,Pickup,6,11,-924.05,535.93,0,0
365.79,highway,Sedan,0,5,-182.99,527.14,9,0
365.79,extension,Sedan,5,14,642.74,558.39,0,0
365.79,local,Van,6,1,389.06,-405.30,0,0
365.79,highway,Van,8,7,-383.26,527.46,9,0
365.79,extension,Wagon / SUV,4,14,463.94,564.39,0,0
365.79,extension,Sedan,2,10,633.94,564.39,0,0
365.79,extension,Pickup,6,9,500.68,-647.35,0,0
365.79,extension,Van,6,9,506.68,-638.55,0,0
365.79,local,Wagon / SUV,8,1,322.54,324.65,0,0
366.29,extension,Wagon / SUV,6,10,-885.49,-547.02,0,0
366.29,local,Wagon / SUV,0,1,-229.30,527.46,0,0
366.29,local,Van,7,1,-216.06,-584.10,0,0
366.29,highway,Wagon / SUV,3,5,-100.81,531.16,8,0
366.29,extension,Sedan,2,13,-861.69,-553.02,0,0
366.29,extension,Wagon / SUV,7,10,-715.49,-547.02,0,0
366.29,highway,Sedan,1,5,-330.57,533.76,8,0
366.29,highway,Van,8,4,-440.07,537.79,8,0
366.29,highway,Wagon / SUV,6,7,-259.16,527.84,9,0
366.29,extension,Pickup,7,12,-940.35,541.93,0,0
366.29,extension,Pickup,7,10,-691.69,-553.02,0,0
366.29,extension,Sedan,3,10,506.68,-801.05,0,0
366.29,extension,Wagon / SUV,0,11,-770.35,541.93,0,0
366.29,highway,Van,7,6,-230.61,523.37,8,0
366.29,highway,Van,5,6,-92.93,527.05,8,0
366.29,highway,Pickup,2,7,-162.11,531.17,8,0
366.29,highway,Sedan,8,6,-314.92,525.07,8,0
366.29,highway,Sedan,1,6,-342.47,525.97,8,0
366.29,highway,Sedan,8,7,-204.83,535.46,9,0
366.29,highway,Pickup,7,6,-265.80,536.17,8,0
366.29,highway,Van,5,6,-409.26,532.57,8,0
366.29,highway,Wagon / SUV,0,5,-364.92,539.08,8,0
366.29,extension,Sedan,7,11,500.68,-824.85,0,0
366.29,extension,Pickup,5,10,-746.55,535.93,0,0
366.29,extension,Pickup,8,13,480.24,558.39,0,0
366.29,highway,Sedan,2,4,-468.96,542.85,8,0
366.29,extension,Pickup,6,11,-916.55,535.93,0,0
366.29,highway,Sedan,0,5,-169.01,527.09,9,0
366.29,extension,Sedan,5,14,650.24,558.39,0,0
366.29,local,Van,6,1,383.61,-400.08,0,0
366.29,highway,Van,8,7,-370.02,526.96,9,0
366.29,extension,Wagon / SUV,4,14,456.44,564.39,0,0
366.29,extension,Sedan,2,10,626.44,564.39,0,0
366.29,extension,Pickup,6,9,500.68,-654.85,0,0
366.29,extension,Van,6,9,506.68,-631.05,0,0
366.29,local,Wagon / SUV,8,1,322.36,332.36,0,0
366.79,extension,Wagon / SUV,6,10,-893.01,-547.02,0,0
366.79,local,Wagon / SUV,0,1,-215.29,527.33,0,0
366.79,local,Van,7,1,-207.71,-584.54,0,0
366.79,highway,Wagon / SUV,3,5,-115.16,531.15,8,0
366.79,extension,Sedan,2,13,-854.17,-553.02,0,0
366.79,extension,Wagon / SUV,7,10,-723.01,-547.02,0,0
366.79,highway,Sedan,1,5,-344.93,534.26,8,0
366.79,highway,Van,8,4,-454.43,538.29,8,0
366.79,highway,Wagon / SUV,6,7,-245.16,527.64,9,0
366.79,extension,Pickup,7,12,-947.86,541.93,0,0
366.79,extension,Pickup,7,10,-684.17,-553.02,0,0
366.79,extension,Sedan,3,10,506.68,-793.53,0,0
366.79,extension,Wagon / SUV,0,11,-777.86,541.93,0,0
366.79,highway,Van,7,6,-217.32,523.25,8,0
366.79,highway,Van,5,6,-78.92,527.04,8,0
366.79,highway,Pickup,2,7,-176.46,531.21,8,0
366.79,highway,Sedan,8,6,-301.65,524.68,8,0
366.79,highway,Sedan,1,6,-329.20,525.52,8,0
366.79,highway,Sedan,8,7,-218.46,535.56,9,0
366.79,highway,Pickup,7,6,-279.44,536.43,8,0
366.79,highway,Van,5,6,-395.28,532.03,8,0
366.79,highway,Wagon / SUV,0,5,-378.57,539.59,8,0
366.79,extension,Sedan,7,11,500.68,-832.36,0,0
366.79,extension,Pickup,5,10,-739.03,535.93,0,0
366.79,extension,Pickup,8,13,487.75,558.39,0,0
366.79,highway,Sedan,2,4,-482.61,543.31,8,0
366.79,extension,Pickup,6,11,-909.03,535.93,0,0
366.79,highway,Sedan,0,5,-154.99,527.06,9,0
366.79,extension,Sedan,5,14,657.75,558.39,0,0
366.79,local,Van,6,1,377.67,-395.62,0,0
366.79,highway,Van,8,7,-356.75,526.48,9,0
366.79,extension,Wagon / SUV,4,14,448.92,564.39,0,0
366.79,extension,Sedan,2,10,618.92,564.39,0,0
366.79,extension,Pickup,6,9,500.68,-662.36,0,0
366.79,extension,Van,6,9,506.68,-623.53,0,0
366.79,local,Wagon / SUV,8,1,322.22,340.08,0,0
367.29,extension,Wagon / SUV,6,10,-900.51,-547.02,0,0
367.29,local,Wagon / SUV,0,1,-201.31,527.23,0,0
367.29,local,Van,7,1,-199.35,-584.85,0,0
367.29,highway,Wagon / SUV,3,5,-129.49,531.14,8,0
367.29,extension,Sedan,2,13,-846.67,-553.02,0,0
367.29,extension,Wagon / SUV,7,10,-730.51,-547.02,0,0
367.29,highway,Sedan,1,5,-359.26,534.77,8,0
367.29,highway,Van,8,4,-468.76,538.75,8,0
367.29,highway,Wagon / SUV,6,7,-231.18,527.48,9,0
367.29,extension,Pickup,7,12,-955.36,541.93,0,0
367.29,extension,Pickup,7,10,-676.67,-553.02,0,0
367.29,extension,Sedan,3,10,506.68,-786.03,0,0
367.29,extension,Wagon / SUV,0,11,-785.36,541.93,0,0
367.29,highway,Van,7,6,-204.05,523.15,8,0
367.29,highway,Van,5,6,-64.94,527.00,8,0
367.29,highway,Pickup,2,7,-190.78,531.27,8,0
367.29,highway,Sedan,8,6,-288.40,524.33,8,0
367.29,highway,Sedan,1,6,-315.95,525.10,8,0
367.29,highway,Sedan,8,7,-232.07,535.70,9,0
367.29,highway,Pickup,7,6,-293.06,536.75,8,0
367.29,highway,Van,5,6,-381.33,531.49,8,0
367.29,highway,Wagon / SUV,0,5,-392.19,540.10,8,0
367.29,extension,Sedan,7,11,500.68,-839.86,0,0
367.29,extension,Pickup,5,10,-731.53,535.93,0,0
367.29,extension,Pickup,8,13,495.26,558.39,0,0
367.29,highway,Sedan,2,4,-496.22,543.90,8,0
367.29,extension,Pickup,6,11,-901.53,535.93,0,0
367.29,highway,Sedan,0,5,-141.01,527.04,9,0
367.29,extension,Sedan,5,14,665.26,558.39,0,0
367.29,local,Van,6,1,371.17,-392.22,0,0
367.29,highway,Van,8,7,-343.51,526.01,9,0
367.29,extension,Wagon / SUV,4,14,441.42,564.39,0,0
367.29,extension,Sedan,2,10,611.42,564.39,0,0
367.29,extension,Pickup,6,9,500.68,-669.86,0,0
367.29,extension,Van,6,9,506.68,-616.03,0,0
367.29,local,Wagon / SUV,8,1,322.09,347.77,0,0
367.79,extension,Wagon / SUV,6,10,-908.01,-547.02,0,0
367.79,local,Wagon / SUV,0,1,-187.32,527.16,0,0
367.79,local,Van,7,1,-190.96,-585.06,0,0
367.79,highway,Wagon / SUV,3,5,-143.82,531.15,8,0
367.79,extension,Sedan,2,13,-839.17,-553.02,0,0
367.79,extension,Wagon / SUV,7,10,-738.01,-547.02,0,0
367.79,highway,Sedan,1,5,-373.60,535.30,8,0
367.79,highway,Van,8,4,-483.10,539.23,8,0
367.79,highway,Wagon / SUV,6,7,-217.19,527.35,9,0
367.79,extension,Pickup,7,12,-962.87,541.93,0,0
367.79,extension,Pickup,7,10,-669.17,-553.02,0,0
367.79,extension,Sedan,3,10,506.68,-778.53,0,0
367.79,extension,Wagon / SUV,0,11,-792.87,541.93,0,0
367.79,highway,Van,7,6,-190.77,523.07,8,0
367.79,highway,Van,5,6,-50.95,526.92,8,0
367.79,highway,Pickup,2,7,-205.11,531.36,8,0
367.79,highway,Sedan,8,6,-275.13,524.04,8,0
367.79,highway,Sedan,1,6,-302.70,524.71,8,0
367.79,highway,Sedan,8,7,-245.69,535.86,9,0
367.79,highway,Pickup,7,6,-306.68,537.12,8,0
367.79,highway,Van,5,6,-367.36,530.97,8,0
367.79,highway,Wagon / SUV,0,5,-405.81,540.62,8,0
367.79,extension,Sedan,7,11,500.68,-847.37,0,0
367.79,extension,Pickup,5,10,-724.03,535.93,0,0
367.79,extension,Pickup,8,13,502.76,558.39,0,0
367.79,highway,Sedan,2,4,-509.81,544.67,8,0
367.79,extension,Pickup,6,11,-894.03,535.93,0,0
367.79,highway,Sedan,0,5,-127.01,527.04,9,0
367.79,extension,Sedan,5,14,672.76,558.39,0,0
367.79,local,Van,6,1,364.19,-390.14,0,0
367.79,highway,Van,8,7,-330.25,525.56,9,0
367.79,extension,Wagon / SUV,4,14,433.92,564.39,0,0
367.79,extension,Sedan,2,10,603.92,564.39,0,0
367.79,extension,Pickup,6,9,500.68,-677.37,0,0
367.79,extension,Van,6,9,506.68,-608.53,0,0
367.79,local,Wagon / SUV,8,1,321.96,355.48,0,0
368.30,extension,Wagon / SUV,6,10,-915.52,-547.02,0,0
368.30,local,Wagon / SUV,0,1,-173.32,527.10,0,0
368.30,local,Van,7,1,-182.55,-585.18,0,0
368.30,highway,Wagon / SUV,3,5,-158.15,531.16,8,0
368.30,extension,Sedan,2,13,-831.66,-553.02,0,0
368.30,extension,Wagon / SUV,7,10,-745.52,-547.02,0,0
368.30,highway,Sedan,1,5,-387.95,535.84,8,0
368.30,highway,Van,8,4,-497.44,539.86,8,0
368.30,highway,Wagon / SUV,6,7,-203.19,527.24,9,0
368.30,extension,Pickup,7,12,-970.38,541.93,0,0
368.30,extension,Pickup,7,10,-661.66,-553.02,0,0
368.30,extension,Sedan,3,10,506.68,-771.02,0,0
368.30,extension,Wagon / SUV,0,11,-800.38,541.93,0,0
368.30,highway,Van,7,6,-177.49,523.02,8,0
368.30,highway,Van,5,6,-36.96,526.83,8,0
368.30,highway,Pickup,2,7,-219.44,531.47,8,0
368.30,highway,Sedan,8,6,-261.86,523.79,8,0
368.30,highway,Sedan,1,6,-289.44,524.36,8,0
368.30,highway,Sedan,8,7,-259.31,536.06,9,0
368.30,highway,Pickup,7,6,-320.31,537.53,8,0
368.30,highway,Van,5,6,-353.40,530.46,8,0
368.30,highway,Wagon / SUV,0,5,-419.44,541.13,8,0
368.30,extension,Sedan,7,11,500.68,-854.88,0,0
368.30,extension,Pickup,5,10,-716.52,535.93,0,0
368.30,extension,Pickup,8,13,510.27,558.39,0,0
368.30,highway,Sedan,2,4,-523.41,545.56,8,0
368.30,extension,Pickup,6,11,-886.52,535.93,0,0
368.30,highway,Sedan,0,5,-113.02,527.04,9,0
368.30,extension,Sedan,5,14,680.27,558.39,0,0
368.30,local,Van,6,1,356.91,-389.37,0,0
368.30,highway,Van,8,7,-316.99,525.13,9,0
368.30,extension,Wagon / SUV,4,14,426.41,564.39,0,0
368.30,extension,Sedan,2,10,596.41,564.39,0,0
368.30,extension,Pickup,6,9,500.68,-684.88,0,0
368.30,extension,Van,6,9,506.68,-601.02,0,0
368.30,local,Wagon / SUV,8,1,321.83,363.19,0,0
368.80,extension,Wagon / SUV,6,10,-923.02,-547.02,0,0
368.80,local,Wagon / SUV,0,1,-159.32,527.07,0,0
368.80,local,Van,7,1,-174.16,-585.21,0,0
368.80,highway,Wagon / SUV,3,5,-172.48,531.20,8,0
368.80,extension,Sedan,2,13,-824.16,-553.02,0,0
368.80,extension,Wagon / SUV,7,10,-753.02,-547.02,0,0
368.80,highway,Sedan,1,5,-402.29,536.38,8,0
368.80,highway,Van,8,4,-511.74,540.68,8,0
368.80,highway,Wagon / SUV,6,7,-189.20,527.16,9,0
368.80,extension,Pickup,7,12,-977.88,541.93,0,0
368.80,extension,Pickup,7,10,-994.16,-553.02,0,0
368.80,extension,Sedan,3,10,506.68,-763.51,0,0
368.80,extension,Wagon / SUV,0,11,-807.88,541.93,0,0
368.80,highway,Van,7,6,-164.21,522.98,8,0
368.80,highway,Van,5,6,-22.97,526.78,8,0
368.80,highway,Pickup,2,7,-233.78,531.61,8,0
368.80,highway,Sedan,8,6,-248.59,523.59,8,0
368.80,highway,Sedan,1,6,-276.17,524.06,8,0
368.80,highway,Sedan,8,7,-272.94,536.30,9,0
368.80,highway,Pickup,7,6,-333.93,537.98,8,0
368.80,highway,Van,5,6,-339.43,529.97,8,0
368.80,highway,Wagon / SUV,0,5,-433.07,541.64,8,0
368.80,extension,Sedan,7,11,500.68,-862.38,0,0
368.80,extension,Pickup,5,10,-1049.01,535.93,0,0
368.80,extension,Pickup,8,13,517.77,558.39,0,0
368.80,highway,Sedan,2,4,-537.00,546.48,8,0
368.80,extension,Pickup,6,11,-879.01,535.93,0,0
368.80,highway,Sedan,0,5,-99.02,527.05,9,0
368.80,extension,Sedan,5,14,687.77,558.39,0,0
368.80,local,Van,6,1,349.74,-389.70,0,0
368.80,highway,Van,8,7,-303.74,524.74,9,0
368.80,extension,Pickup,5,15,758.90,564.39,0,0
368.80,extension,Sedan,2,10,588.90,564.39,0,0
368.80,extension,Pickup,6,9,500.68,-692.38,0,0
368.80,extension,Pickup,0,10,506.68,-933.51,0,0
368.80,local,Wagon / SUV,8,1,321.68,370.90,0,0
369.30,extension,Wagon / SUV,6,10,-930.53,-547.02,0,0
369.30,local,Wagon / SUV,0,1,-145.33,527.04,0,0
369.30,local,Van,7,1,-165.78,-585.16,0,0
369.30,highway,Wagon / SUV,3,5,-186.81,531.26,8,0
369.30,extension,Sedan,2,13,-816.65,-553.02,0,0
369.30,extension,Wagon / SUV,7,10,-760.53,-547.02,0,0
369.30,highway,Sedan,1,5,-416.63,536.93,8,0
369.30,highway,Van,8,4,-526.05,541.63,8,0
369.30,highway,Wagon / SUV,6,7,-175.21,527.11,9,0
369.30,extension,Pickup,7,12,-985.38,541.93,0,0
369.30,extension,Pickup,7,10,-986.65,-553.02,0,0
369.30,extension,Sedan,3,10,506.68,-756.01,0,0
369.30,extension,Wagon / SUV,0,11,-815.38,541.93,0,0
369.30,highway,Van,7,6,-150.94,522.95,8,0
369.30,highway,Van,5,6,-8.99,526.81,8,0
369.30,highway,Pickup,2,7,-248.11,531.79,8,0
369.30,highway,Sedan,8,6,-235.32,523.42,8,0
369.30,highway,Sedan,1,6,-262.91,523.81,8,0
369.30,highway,Sedan,8,7,-286.56,536.59,9,0
369.30,highway,Pickup,7,6,-347.56,538.45,8,0
369.30,highway,Van,5,6,-325.46,529.50,8,0
369.30,highway,Wagon / SUV,0,5,-446.69,542.12,8,0
369.30,extension,Sedan,7,11,500.68,-869.88,0,0
369.30,extension,Pickup,5,10,-1041.51,535.93,0,0
369.30,extension,Pickup,8,13,525.28,558.39,0,0
369.30,highway,Sedan,2,4,-550.51,547.28,8,0
369.30,extension,Pickup,6,11,-871.51,535.93,0,0
369.30,highway,Sedan,0,5,-85.03,527.04,9,0
369.30,extension,Sedan,5,14,695.28,558.39,0,0
369.30,local,Van,6,1,342.69,-390.60,0,0
369.30,highway,Van,8,7,-290.48,524.39,9,0
369.30,extension,Pickup,5,15,751.40,564.39,0,0
369.30,extension,Sedan,2,10,581.40,564.39,0,0
369.30,extension,Pickup,6,9,500.68,-699.88,0,0
369.30,extension,Pickup,0,10,506.68,-926.01,0,0
369.30,local,Wagon / SUV,8,1,321.52,378.61,0,0
369.80,extension,Wagon / SUV,6,10,-938.04,-547.02,0,0
369.80,local,Wagon / SUV,0,1,-131.32,527.04,0,0
369.80,local,Van,7,1,-157.39,-585.04,0,0
369.80,highway,Wagon / SUV,3,5,-201.15,531.33,8,0
369.80,extension,Sedan,2,13,-809.14,-553.02,0,0
369.80,extension,Wagon / SUV,7,10,-768.04,-547.02,0,0
369.80,highway,Sedan,1,5,-430.98,537.46,8,0
369.80,highway,Van,8,4,-540.36,542.58,8,0
369.80,highway,Wagon / SUV,6,7,-161.20,527.07,9,0
369.80,extension,Pickup,7,12,-992.90,541.93,0,0
369.80,extension,Pickup,7,10,-979.14,-553.02,0,0
369.80,extension,Sedan,3,10,506.68,-748.50,0,0
369.80,extension,Wagon / SUV,0,11,-822.90,541.93,0,0
369.80,highway,Van,7,6,-137.65,522.94,8,0
369.80,highway,Van,5,6,5.00,527.02,8,0
369.80,highway,Pickup,2,7,-262.45,532.01,8,0
369.80,highway,Sedan,8,6,-222.04,523.29,8,0
369.80,highway,Sedan,1,6,-249.63,523.60,8,0
369.80,highway,Sedan,8,7,-300.19,536.94,9,0
369.80,highway,Pickup,7,6,-361.19,538.94,8,0
369.80,highway,Van,5,6,-311.48,529.07,8,0
369.80,highway,Wagon / SUV,0,5,-460.33,542.58,8,0
369.80,extension,Sedan,7,11,500.68,-877.40,0,0
369.80,extension,Pickup,5,10,-1034.00,535.93,0,0
369.80,extension,Pickup,8,13,532.79,558.39,0,0
369.80,highway,Sedan,2,4,-562.87,547.70,8,0
369.80,extension,Pickup,6,11,-864.00,535.93,0,0
369.80,highway,Sedan,0,5,-71.03,527.02,9,0
369.80,extension,Sedan,5,14,702.79,558.39,0,0
369.80,local,Van,6,1,335.58,-391.53,0,0
369.80,highway,Van,8,7,-277.21,524.08,9,0
369.80,extension,Pickup,5,15,743.89,564.39,0,0
369.80,extension,Sedan,2,10,573.89,564.39,0,0
369.80,extension,Pickup,6,9,500.68,-707.40,0,0
369.80,extension,Pickup,0,10,506.68,-918.50,0,0
369.80,local,Wagon / SUV,8,1,321.37,386.33,0,0
370.30,extension,Wagon / SUV,6,10,-945.54,-547.02,0,0
370.30,local,Wagon / SUV,0,1,-117.33,527.04,0,0
370.30,local,Van,7,1,-149.00,-584.85,0,0
370.30,highway,Wagon / SUV,3,5,-215.48,531.44,8,0
370.30,extension,Sedan,2,13,-801.63,-553.02,0,0
370.30,extension,Wagon / SUV,7,10,-775.54,-547.02,0,0
370.30,highway,Sedan,1,5,-445.33,537.97,8,0
370.30,highway,Van,8,4,-553.92,543.29,8,0
370.30,highway,Wagon / SUV,6,7,-147.20,527.05,9,0
370.30,extension,Pickup,7,12,-1000.40,541.93,0,0
370.30,extension,Pickup,7,10,-971.63,-553.02,0,0
370.30,extension,Sedan,3,10,506.68,-740.99,0,0
370.30,extension,Wagon / SUV,0,11,-830.40,541.93,0,0
370.30,highway,Van,7,6,-124.37,522.94,8,0
370.30,highway,Van,5,6,18.90,527.53,8,0
370.30,highway,Pickup,2,7,-276.79,532.27,8,0
370.30,highway,Sedan,8,6,-208.76,523.18,8,0
370.30,highway,Sedan,1,6,-236.35,523.43,8,0
370.30,highway,Sedan,8,7,-313.82,537.33,9,0
370.30,highway,Pickup,7,6,-374.82,539.45,8,0
370.30,highway,Van,5,6,-297.51,528.67,8,0
370.30,highway,Wagon / SUV,0,5,-473.96,543.01,8,0
370.30,extension,Sedan,7,11,500.68,-884.90,0,0
370.30,extension,Pickup,5,10,-1026.49,535.93,0,0
370.30,extension,Pickup,8,13,540.29,558.39,0,0
370.30,highway,Sedan,2,4,-573.44,547.55,8,0
370.30,extension,Pickup,6,11,-856.49,535.93,0,0
370.30,highway,Sedan,0,5,-57.04,526.96,9,0
370.30,extension,Sedan,5,14,710.29,558.39,0,0
370.30,local,Van,6,1,328.27,-391.86,0,0
370.30,highway,Van,8,7,-263.94,523.82,9,0
370.30,extension,Pickup,5,15,736.38,564.39,0,0
370.30,extension,Sedan,2,10,566.38,564.39,0,0
370.30,extension,Pickup,6,9,500.68,-714.90,0,0
370.30,extension,Pickup,0,10,506.68,-910.99,0,0
370.30,local,Wagon / SUV,8,1,321.26,394.03,0,0
370.80,extension,Wagon / SUV,6,10,-953.05,-547.02,0,0
370.80,local,Wagon / SUV,0,1,-103.33,527.04,0,0
370.80,local,Van,7,1,-140.62,-584.59,0,0
370.80,highway,Wagon / SUV,3,5,-229.82,531.57,8,0
370.80,extension,Sedan,2,13,-794.13,-553.02,0,0
370.80,extension,Wagon / SUV,7,10,-783.05,-547.02,0,0
370.80,highway,Sedan,1,5,-459.68,538.46,8,0
370.80,highway,Van,8,4,-565.91,543.55,8,0
370.80,highway,Wagon / SUV,6,7,-133.20,527.04,9,0
370.80,extension,Pickup,7,12,-1007.91,541.93,0,0
370.80,extension,Pickup,7,10,-964.13,-553.02,0,0
370.80,extension,Sedan,3,10,506.68,-733.48,0,0
370.80,extension,Wagon / SUV,0,11,-837.91,541.93,0,0
370.80,highway,Van,7,6,-111.08,522.94,8,0
370.80,highway,Van,5,6,31.86,528.51,8,0
370.80,highway,Pickup,2,7,-291.14,532.60,8,0
370.80,highway,Sedan,8,6,-195.48,523.10,8,0
370.80,highway,Sedan,1,6,-223.07,523.30,8,0
370.80,highway,Sedan,8,7,-327.45,537.76,9,0
370.80,highway,Pickup,7,6,-388.46,539.96,8,0
370.80,highway,Van,5,6,-283.52,528.32,8,0
370.80,highway,Wagon / SUV,0,5,-487.59,543.51,8,0
370.80,extension,Sedan,7,11,500.68,-892.41,0,0
370.80,extension,Pickup,5,10,-1018.98,535.93,0,0
370.80,extension,Pickup,8,13,547.80,558.39,0,0
370.80,highway,Sedan,2,4,-581.99,546.74,8,0
370.80,extension,Pickup,6,11,-848.98,535.93,0,0
370.80,highway,Sedan,0,5,-43.04,526.87,9,0
370.80,extension,Sedan,5,14,717.80,558.39,0,0
370.80,local,Van,6,1,320.67,-391.09,0,0
370.80,highway,Van,8,7,-250.66,523.62,9,0
370.80,extension,Pickup,5,15,728.87,564.39,0,0
370.80,extension,Sedan,2,10,558.87,564.39,0,0
370.80,extension,Pickup,6,9,500.68,-722.41,0,0
370.80,extension,Pickup,0,10,506.68,-903.48,0,0
370.80,local,Wagon / SUV,8,1,321.19,401.72,0,0
371.30,extension,Wagon / SUV,6,10,-960.56,-547.02,0,0
371.30,local,Wagon / SUV,0,1,-89.32,527.05,0,0
371.30,local,Van,7,1,-132.24,-584.29,0,0
371.30,highway,Wagon / SUV,3,5,-244.17,531.74,8,0
371.30,extension,Sedan,2,13,-786.61,-553.02,0,0
371.30,extension,Wagon / SUV,7,10,-790.56,-547.02,0,0
371.30,highway,Sedan,1,5,-474.03,538.91,8,0
371.30,highway,Van,8,4,-575.77,543.28,8,0
371.30,highway,Wagon / SUV,6,7,-119.19,527.04,9,0
371.30,extension,Pickup,7,12,-1015.42,541.93,0,0
371.30,extension,Pickup,7,10,-956.61,-553.02,0,0
371.30,extension,Sedan,3,10,506.68,-725.97,0,0
371.30,extension,Wagon / SUV,0,11,-845.42,541.93,0,0
371.30,highway,Van,7,6,-97.79,522.95,8,0
371.30,highway,Van,5,6,44.19,530.40,8,0
371.30,highway,Pickup,2,7,-305.49,532.98,8,0
371.30,highway,Sedan,8,6,-182.19,523.03,8,0
371.30,highway,Sedan,1,6,-209.79,523.19,8,0
371.30,highway,Sedan,8,7,-341.09,538.23,9,0
371.30,highway,Pickup,7,6,-402.09,540.48,8,0
371.30,highway,Van,5,6,-269.53,528.02,8,0
371.30,highway,Wagon / SUV,0,5,-501.21,544.16,8,0
371.30,extension,Sedan,7,11,500.68,-899.92,0,0
371.30,extension,Pickup,5,10,-1011.47,535.93,0,0
371.30,extension,Pickup,8,13,555.31,558.39,0,0
371.30,highway,Sedan,2,4,-588.56,545.39,8,0
371.30,extension,Pickup,6,11,-841.47,535.93,0,0
371.30,highway,Sedan,0,5,-29.05,526.79,9,0
371.30,extension,Sedan,5,14,725.31,558.39,0,0
371.30,local,Van,6,1,313.13,-389.22,0,0
371.30,highway,Van,8,7,-237.38,523.45,9,0
371.30,extension,Pickup,5,15,721.36,564.39,0,0
371.30,extension,Sedan,2,10,551.36,564.39,0,0
371.30,extension,Pickup,6,9,500.68,-729.92,0,0
371.30,extension,Pickup,0,10,506.68,-895.97,0,0
371.30,local,Wagon / SUV,8,1,321.17,409.42,0,0
371.80,extension,Wagon / SUV,6,10,-968.07,-547.02,0,0
371.80,local,Wagon / SUV,0,1,-75.33,527.03,0,0
371.80,local,Van,7,1,-123.86,-583.95,0,0
371.80,highway,Wagon / SUV,3,5,-258.50,531.94,8,0
371.80,extension,Sedan,2,13,-779.11,-553.02,0,0
371.80,extension,Wagon / SUV,7,10,-798.07,-547.02,0,0
371.80,highway,Sedan,1,5,-488.37,539.44,8,0
371.80,highway,Van,8,4,-581.19,542.81,8,0
371.80,highway,Wagon / SUV,6,7,-105.20,527.04,9,0
371.80,extension,Pickup,7,12,-1022.93,541.93,0,0
371.80,extension,Pickup,7,10,-949.11,-553.02,0,0
371.80,extension,Sedan,3,10,506.68,-718.47,0,0
371.80,extension,Wagon / SUV,0,11,-852.93,541.93,0,0
371.80,highway,Van,7,6,-84.52,522.94,8,0
371.80,highway,Van,5,6,56.43,533.60,8,0
371.80,highway,Pickup,2,7,-319.83,533.41,8,0
371.80,highway,Sedan,8,6,-168.91,522.99,8,0
371.80,highway,Sedan,1,6,-196.51,523.10,8,0
371.80,highway,Sedan,8,7,-354.71,538.71,9,0
371.80,highway,Pickup,7,6,-415.72,541.00,8,0
371.80,highway,Van,5,6,-255.55,527.79,8,0
371.80,highway,Wagon / SUV,0,5,-514.81,544.99,8,0
371.80,extension,Sedan,7,11,500.68,-907.43,0,0
371.80,extension,Pickup,5,10,-1003.97,535.93,0,0
371.80,extension,Pickup,8,13,562.82,558.39,0,0
371.80,highway,Sedan,2,4,-593.90,543.64,8,0
371.80,extension,Pickup,6,11,-833.97,535.93,0,0
371.80,highway,Sedan,0,5,-15.06,526.78,9,0
371.80,extension,Sedan,5,14,732.82,558.39,0,0
371.80,local,Van,6,1,305.99,-386.55,0,0
371.80,highway,Van,8,7,-224.11,523.31,9,0
371.80,extension,Pickup,5,15,713.86,564.39,0,0
371.80,extension,Sedan,2,10,543.86,564.39,0,0
371.80,extension,Pickup,6,9,500.68,-737.43,0,0
371.80,extension,Pickup,0,10,506.68,-888.47,0,0
371.80,local,Wagon / SUV,8,1,321.18,417.10,0,0
372.30,extension,Wagon / SUV,6,10,-975.57,-547.02,0,0
372.30,local,Wagon / SUV,0,1,-61.34,526.98,0,0
372.30,local,Van,7,1,-115.48,-583.58,0,0
372.30,highway,Wagon / SUV,3,5,-272.84,532.19,8,0
372.30,extension,Sedan,2,13,-771.60,-553.02,0,0
372.30,extension,Wagon / SUV,7,10,-805.57,-547.02,0,0
372.30,highway,Sedan,1,5,-502.69,540.14,8,0
372.30,highway,Van,8,4,-584.68,542.33,8,0
372.30,highway,Wagon / SUV,6,7,-91.21,527.05,9,0
372.30,extension,Pickup,7,12,-1030.43,541.93,0,0
372.30,extension,Pickup,7,10,-941.60,-553.02,0,0
372.30,extension,Sedan,3,10,506.68,-710.96,0,0
372.30,extension,Wagon / SUV,0,11,-860.43,541.93,0,0
372.30,highway,Van,7,6,-71.24,522.92,8,0
372.30,highway,Van,5,6,68.34,537.36,8,0
372.30,highway,Pickup,2,7,-334.17,533.88,8,0
372.30,highway,Sedan,8,6,-155.63,522.96,8,0
372.30,highway,Sedan,1,6,-183.23,523.04,8,0
372.30,highway,Sedan,8,7,-368.34,539.21,9,0
372.30,highway,Pickup,7,6,-429.35,541.50,8,0
372.30,highway,Van,5,6,-241.56,527.59,8,0
372.30,highway,Wagon / SUV,0,5,-528.40,545.91,8,0
